<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2008.05.22	0.94640	0.94910	0.94010	0.94160	11448	0	100
2008.05.23	0.94150	0.95000	0.94030	0.94900	10253	0	100
2008.05.26	0.94780	0.95340	0.94610	0.95250	5631	0	100
2008.05.27	0.95200	0.95540	0.94900	0.95300	12270	0	100
2008.05.28	0.95310	0.95600	0.94950	0.95170	13229	0	100
2008.05.29	0.95160	0.95300	0.93980	0.94470	14734	0	100
2008.05.30	0.94500	0.95340	0.94290	0.94920	14020	0	100
2008.06.02	0.95000	0.95770	0.94530	0.95640	13384	0	100
2008.06.03	0.95660	0.96160	0.95310	0.95980	15205	0	100
2008.06.04	0.95970	0.97510	0.95700	0.97200	16390	0	100
2008.06.05	0.97210	0.97750	0.96690	0.97400	15582	0	100
2008.06.06	0.97410	0.98220	0.97320	0.98110	12728	0	100
2008.06.09	0.97940	0.98330	0.96900	0.96980	13493	0	100
2008.06.10	0.97000	0.97980	0.96420	0.96590	17489	0	100
2008.06.11	0.96580	0.96990	0.96070	0.96640	13460	0	100
2008.06.12	0.96660	0.96700	0.95230	0.95720	15918	0	100
2008.06.13	0.95730	0.96640	0.95710	0.96600	12694	0	100
2008.06.16	0.96610	0.96760	0.95820	0.96280	10559	0	100
2008.06.17	0.96290	0.96620	0.95690	0.96150	12997	0	100
2008.06.18	0.96140	0.96420	0.95780	0.96240	10651	0	100
2008.06.19	0.96250	0.96650	0.95820	0.96360	11241	0	100
2008.06.20	0.96370	0.97300	0.96320	0.96850	11122	0	100
2008.06.23	0.96860	0.97190	0.96440	0.96640	11061	0	100
2008.06.24	0.96630	0.97140	0.96520	0.96770	10503	0	100
2008.06.25	0.96780	0.96980	0.96500	0.96730	12122	0	100
2008.06.26	0.96740	0.97030	0.96490	0.96740	12104	0	100
2008.06.27	0.96700	0.97430	0.96410	0.97070	12854	0	100
2008.06.30	0.97050	0.97880	0.96950	0.97770	13563	0	100
2008.07.01	0.97750	0.97800	0.96820	0.97530	13623	0	100
2008.07.02	0.97550	0.98220	0.97180	0.97260	13639	0	100
2008.07.03	0.97280	0.98100	0.97240	0.97680	11412	0	100
2008.07.04	0.97700	0.98280	0.97480	0.98190	6743	0	100
2008.07.07	0.98030	0.98120	0.96840	0.97110	12177	0	100
2008.07.08	0.97090	0.97440	0.96790	0.97090	12630	0	100
2008.07.09	0.97080	0.97270	0.96300	0.96640	14067	0	100
2008.07.10	0.96630	0.97270	0.96450	0.96920	12014	0	100
2008.07.11	0.96950	0.98130	0.96860	0.97470	13105	0	100
2008.07.14	0.97670	0.98070	0.97370	0.97750	11498	0	100
